rand_point_id,x,y
"822",839782.847791078,823188.270956025
"823",837727.407608355,823290.377557715
"824",839208.276927791,823219.474879496
"825",840694.088073698,822231.84231593
"826",838756.963024301,823703.411445388
"827",838332.208042483,822935.796259352
"828",840691.880974721,823067.632610294
"829",839447.257157259,822145.522035629
"830",838379.362651268,822621.004875129
"831",839971.556762469,822000.720031106
"832",838165.959193111,821846.220083089
"833",838279.52162597,823593.371342569
"834",840579.211995845,822279.567059002
"835",839468.951106847,822967.02758672
"836",840161.788992469,821649.731192031
"837",839062.165159514,822199.891655396
"838",839561.997989908,823935.280812688
"839",838531.302225499,823706.941389688
"840",840168.625893894,822767.94120795
"841",838529.30087526,823528.648515898
"842",840441.164252921,823855.019029134
"843",839330.077984072,823626.686044361
"844",839832.631389887,823605.892392515
"845",840351.070699182,822448.030650828
"846",840280.245380964,822407.982800095
"847",839587.145593805,822127.541638993
"848",839254.326785667,822022.796999601
"849",839282.908195347,821756.130557041
"850",839223.078546833,822413.117293764
"851",836829.804244623,822994.013100425
"852",838961.222099008,822010.255522798
"853",837933.385620792,821915.947662978
"854",840932.981924853,824293.605168942
"855",839743.067105944,823007.312241527
"856",839711.847382163,823086.13541095
"857",838410.173098347,823264.611552932
"858",838556.078469502,821691.378510897
"859",840013.110711943,823768.744000908
"860",837809.222384883,822122.649593498
"861",837955.061460818,822315.094797941
"862",838864.6358255,823148.128857918
"863",838107.599107285,823515.45551532
"864",837892.793662461,822342.126560308
"865",837297.823552876,822459.329885423
"866",840256.204041873,824113.525784592
"867",840100.417180538,822347.970057201
"868",837543.716547016,821659.832678848
"869",840697.397375111,822811.541494923
"870",838584.86122518,821932.959906848
"871",837688.405882214,823215.600284603
"872",840984.396783135,821689.132096767
"873",837680.75549359,822365.4738104
"874",837552.619554855,821838.757719482
"875",840980.548309879,821746.801497822
"876",837604.370639566,821756.205864999
"877",839818.576723814,822296.674695103
"878",837897.889856554,823261.408540227
"879",837931.786177593,823021.415463027
"880",837897.274749072,821832.035596807
"881",838272.292754918,823110.941625582
"882",837928.682916919,822935.317772176
"883",839175.843711794,823850.730401735
"884",839153.221434708,822658.654274401
"885",839203.52379788,822530.24983281
"886",839420.891102417,821993.473752332
"887",839237.892769568,823078.570368138
"888",840482.595400938,823567.817287599
"889",840740.011550687,824149.060564299
"890",839749.429413745,823997.80281091
"891",839453.809458685,822666.617644178
"892",837286.25285356,822786.554649572
"893",840966.735946379,822003.996704125
"894",838198.264336116,822838.306683964
"895",840299.125032525,823870.950752152
"896",840435.245034547,823316.993678398
"897",839740.301937185,822794.038120239
"898",838661.104508966,823917.41006811
"899",837900.038598477,822308.183639461
"900",839851.688788459,821827.378573478
"901",839125.230887729,822917.856736315
"902",839000.417017874,823482.908325012
"903",839407.080432269,821729.896603316
"904",837775.629651049,821748.304170136
"905",837915.015082155,823383.377826435
"906",839538.053350048,823729.600291581
"907",840022.517588597,822278.710790621
"908",838144.052591383,822275.747415265
"909",837396.548565856,823267.160269726
"910",839086.121265227,823501.109998924
"911",840920.963816124,824217.63858607
"912",839092.327640585,823725.212569588
"913",837186.910027062,822255.985422185
"914",838297.913428671,823331.046248585
"915",838196.511004846,821470.862899221
"916",839461.983254897,823217.464395013
"917",840117.957647571,823985.402015518
"918",840408.644008215,822064.578320674
"919",839657.834079496,822391.366015209
"920",836881.333693219,823030.192030511
"921",837657.918746166,822050.919140295
"922",838435.568185138,823070.810236832
"923",839418.717423645,823680.546358326
"924",838112.571975028,822520.521644432
"925",840865.65918354,821891.761653372
"926",838182.467844914,822953.206650283
"927",840211.069421538,822336.179228101
"928",838069.700874502,822405.430849629
"929",840833.747501059,823057.003654071
"930",838370.07815267,822565.300218363
"931",838668.224407126,823039.112237352
"932",839006.891558605,822232.137639068
"933",840324.195891773,824167.598537874
"934",837998.892107512,822277.609441013
"935",840768.898862294,824219.665218996
"936",838847.65154448,822680.424997868
"937",839081.661151904,822241.539387352
"938",838849.085151555,822867.596908818
"939",837678.27625806,822072.992955247
"940",840802.180691052,823025.649240247
"941",837096.832075534,822598.103837487
"942",838574.805145587,821872.168574543
"943",838541.232154317,823767.372506991
"944",838731.543869158,822356.760438945
"945",837566.400865766,822852.252850134
"946",837603.414367249,821977.201250373
"947",840688.756277773,822665.616353825
"948",838724.221053124,822513.442958944
"949",837096.791762931,823096.846193744
"950",839620.623514374,823984.433248554
"951",839000.201098999,823288.564137915
"952",840083.266474619,822089.634587546
"953",839803.164079865,823860.553550604
"954",839603.999234879,822031.48733232
"955",838764.564419582,822459.646491786
"956",840429.330692285,821982.06779493
"957",839392.354600258,822298.834600114
"958",839274.584142202,821665.048756251
"959",840604.846111341,824212.4212198
"960",839772.327167625,822185.46158586
"961",839874.991434688,823158.503552136
"962",838782.564968947,821930.1740521
"963",837398.519794979,821955.253712227
"964",840285.351105678,823014.775343111
"965",837882.189025978,823541.585297578
"966",838481.573307977,823354.660008533
"967",840783.535674999,822474.881834456
"968",837809.594991958,823417.978497433
"969",839416.18060996,823843.235880445
"970",839351.876543873,822930.722055597
"971",839639.629264111,822246.497805229
"972",837923.581376312,822147.339781504
"973",837543.403223578,823085.902253905
"974",838614.319919072,822463.871726861
"975",837782.023133761,821927.375220638
"976",837510.322834292,821678.592888702
"977",837631.433806044,822318.377649009
"978",840617.33024478,823787.956600683
"979",836703.852063603,823328.533696384
"980",838429.017852788,821654.08856421
"981",839344.859364381,822458.354952899
"982",837250.573690469,822624.344234001
"983",837824.838186669,822535.787980128
"984",840812.555668786,823799.569056627
"985",839035.564315294,823885.064536454
"986",838444.990015071,822722.666532374
"987",839059.869458385,822757.272116183
"988",838273.520755449,823220.785661278
"989",839254.771310752,821772.083084319
"990",837593.318586037,823326.035689469
"991",838810.091055988,822566.766046899
"992",838300.186161415,821814.823350929
"993",839908.83247035,822563.07531296
"994",840967.031306496,822111.066305912
"995",840590.114190343,822209.570303146
"996",840221.662333342,823170.530901631
"997",838519.759163013,823112.796712053
"998",837547.560102984,823401.034607482
"999",836736.675827099,823254.52069085
"1000",836883.227990164,822784.440775409
"1001",838833.41687553,823264.169312469
"1002",839824.236191335,821891.958254654
"1003",838590.778391673,822802.995194578
"1004",840085.728797993,823829.765782904
"1005",839714.524191639,823274.821551726
"1006",836941.25565582,823196.489471785
"1007",839896.882604129,823513.227046432
"1008",837599.452523477,821615.611573654
"1009",840640.55444716,821939.853299013
"1010",836951.904130967,822996.993116429
"1011",839723.310437571,823143.463268622
"1012",839284.595256335,821800.619972963
"1013",838243.134423098,823103.410941134
"1014",840809.236938492,823714.033000312
"1015",836799.286159375,822860.288092592
"1016",838175.989350744,822473.988433083
"1017",840051.610100006,822878.733440497
"1018",840356.378981641,823158.292227127
"1019",837236.101441728,822265.961076671
"1020",837923.777942424,823073.642490819
"1021",840046.57964133,824012.580601812
"1022",837897.327540464,822271.9534385
"1023",839690.697961386,823117.03910404
"1024",841002.879740135,822122.55211377
"1025",839519.162535598,823460.910405385
"1026",837222.696658348,822596.039169515
"1027",839873.222244426,822203.736718353
"1028",840436.354587481,822240.570632544
"1029",839300.943750112,823775.505727793
"1030",837531.626618304,822163.570243588
"1031",839457.366664597,823045.929977782
"1032",840596.495266367,823301.642690966
"1033",840485.136581492,822942.003480772
"1034",840053.807614537,823744.587964222
"1035",837490.055192223,822589.708961911
"1036",838260.919069388,821533.874151009
"1037",840349.17523816,822043.665517651
"1038",840081.844747678,822192.495240997
"1039",838767.589721458,822971.266542911
"1040",837617.760184875,822829.779255032
"1041",839262.254698607,822537.07371283
"1042",839910.628730114,822184.98021655
"1043",838395.382718858,822539.693513516
"1044",838313.098963051,822576.247637322
"1045",839958.610040173,823734.256169509
"1046",840809.396444233,822515.343233324
"1047",838101.564394849,823773.637221898
"1048",838480.443117149,822392.042375962
"1049",838721.669702132,822728.274756948
"1050",838620.7162469,822887.586274421
"1051",839696.336166356,823591.216850552
"1052",838904.775149572,823573.195807895
"1053",840473.850309519,822804.998487902
"1054",839628.913846182,823567.466943509
"1055",839573.138355464,822155.497809226
"1056",840418.722449934,823546.773827363
"1057",837353.06823681,823061.069265452
"1058",838802.091456241,823290.767867097
"1059",838174.222336823,822444.750578751
"1060",838186.724849434,823179.219716974
"1061",838383.787277221,822785.996639212
"1062",838148.380537414,821553.856613018
"1063",838810.954303639,821988.87008867
"1064",837356.675527238,822498.932013662
"1065",838294.792777863,823635.456162602
"1066",839542.934245504,823863.015871981
"1067",839610.972623881,821880.851184248
"1068",837919.80142364,823120.433798824
"1069",838259.524933805,823561.432173419
"1070",839362.468709966,823222.934899227
"1071",839555.645000238,822287.062977126
"1072",839653.824198867,822344.594639498
"1073",840187.366461721,822432.070625207
"1074",840228.981681904,821868.77134819
"1075",839354.927698841,822819.638397002
"1076",837878.523808026,822483.61755093
"1077",838106.577772,822297.655997299
"1078",837862.068531752,822403.222516661
"1079",838606.108533155,823411.566121719
"1080",840409.043019593,821780.147028204
"1081",838566.03853032,822736.484281748
"1082",839756.026822908,823538.965130596
"1083",839738.968071306,823297.129910726
"1084",840400.753408508,823449.55272315
"1085",840375.834882821,821901.641307833
"1086",839747.600471313,822856.104575112
"1087",838577.800838,822423.65879557
"1088",837310.751394923,822939.696354475
"1089",840647.001432371,823103.602095107
"1090",839697.990214523,822663.217071
"1091",839365.08985426,822051.13230866
"1092",838001.003980826,823211.206830835
"1093",838733.525569687,822291.203595372
"1094",839427.988062152,822494.901282967
"1095",837507.40446622,822851.14952006
"1096",838829.992504156,822245.16201656
"1097",838551.557330123,821980.60277816
"1098",840680.507257739,823186.616368265
"1099",840763.676668485,822581.404423217
"1100",840871.900587083,822489.248110374
"1101",837056.695680322,822540.40403178
"1102",840495.25684414,823458.655340037
"1103",838282.221495711,821869.693301369
"1104",836839.544935868,823068.457598391
"1105",839460.124869154,823886.120596097
"1106",839668.215817342,822783.522409669
"1107",841077.009414527,821924.023016716
"1108",840174.922691761,821797.539810434
"1109",837085.179154774,822375.016150958
"1110",837909.310314156,822215.451660999
"1111",841046.434183833,822010.859141154
"1112",840330.525073575,822703.941246234
"1113",839332.08874803,821755.958625386
"1114",840410.405835707,823003.979763577
"1115",837802.969165364,821873.367898884
"1116",839869.360347048,822707.787521479
"1117",839903.25309722,822479.318610043
"1118",839648.047419767,821896.374384539
"1119",840357.910162401,823899.824499697
"1120",839965.504093903,823615.055577145
"1121",840094.419159935,822276.263262572
"1122",838102.820031954,821466.663357682
"1123",840756.704098184,824345.13861467
"1124",839427.983002731,823537.844012758
"1125",838878.868157794,823210.21709215
"1126",840296.7862564,822444.305124286
"1127",838950.155416861,822208.410301347
"1128",839607.640123693,822416.357955966
"1129",838536.73597117,821870.971774955
"1130",840250.954678196,824182.17898301
"1131",837492.32010807,822623.483367542
